doi,title,source,nnaa_track,pmid,journal,pub_date,abstract,nnaa_compound,ai_article_type,ai_pass,ai_rationale_zh,ai_nnaa_category,ai_synthesis_method,ai_has_pathway_or_synthesis,ai_compound,fetched_at,publication_types,ai_domain_relevant,ai_has_experiment,lit_type_zh
10.1038/s41396-018-0269-8,Deltaproteobacteria (Pelobacter) and Methanococcoides are responsible for choline-dependent methanogenesis in a coastal saltmarsh sediment.,pubmed,gce,30206424,The ISME journal,2019-Feb,"Coastal saltmarsh sediments represent an important source of natural methane emissions, much of which originates from quaternary and methylated amines, such as choline and trimethylamine. In this study, we combine DNA stable isotope probing with high throughput sequencing of 16S rRNA genes and 13C2-choline enriched metagenomes, followed by metagenome data assembly, to identify the key microbes responsible for methanogenesis from choline. Microcosm incubation with 13C2-choline leads to the formation of trimethylamine and subsequent methane production, suggesting that choline-dependent methanogenesis is a two-step process involving trimethylamine as the key intermediate. Amplicon sequencing analysis identifies Deltaproteobacteria of the genera Pelobacter as the major choline utilizers. Methanogenic Archaea of the genera Methanococcoides become enriched in choline-amended microcosms, indicating their role in methane formation from trimethylamine. The binning of metagenomic DNA results in the identification of bins classified as Pelobacter and Methanococcoides. Analyses of these bins reveal that Pelobacter have the genetic potential to degrade choline to trimethylamine using the choline-trimethylamine lyase pathway, whereas Methanococcoides are capable of methanogenesis using the pyrrolysine-containing trimethylamine methyltransferase pathway. Together, our data provide a new insight on the diversity of choline utilizing organisms in coastal sediments and support a syntrophic relationship between Bacteria and Archaea as the dominant route for methanogenesis from choline in this environment.",,research_article,true,明确指出Methanococcoides利用含吡咯赖氨酸的三甲胺甲基转移酶通路进行甲烷生成，涉及吡咯赖氨酸的生物合成基因功能解析。,pathway,fermentation,yes,pyrrolysine,2026-07-23 18:45:34,"Journal Article; Research Support, Non-U.S. Gov't",true,yes,研究论文
10.1128/mbio.00561-17,RNA-Dependent Cysteine Biosynthesis in Bacteria and Archaea.,pubmed,gce,28487430,mBio,2017-May-09,"The diversity of the genetic code systems used by microbes on earth is yet to be elucidated. It is known that certain methanogenic archaea employ an alternative system for cysteine (Cys) biosynthesis and encoding; tRNACys is first acylated with phosphoserine (Sep) by O-phosphoseryl-tRNA synthetase (SepRS) and then converted to Cys-tRNACys by Sep-tRNA:Cys-tRNA synthase (SepCysS). In this study, we searched all genomic and metagenomic protein sequence data in the Integrated Microbial Genomes (IMG) system and at the NCBI to reveal new clades of SepRS and SepCysS proteins belonging to diverse archaea in the four major groups (DPANN, Euryarchaeota, TACK, and Asgard) and two groups of bacteria (""Candidatus Parcubacteria"" and Chloroflexi). Bacterial SepRS and SepCysS charged bacterial tRNACys species with cysteine in vitro Homologs of SepCysE, a scaffold protein facilitating SepRS⋅SepCysS complex assembly in Euryarchaeota class I methanogens, are found in a few groups of TACK and Asgard archaea, whereas the C-terminally truncated homologs exist fused or genetically coupled with diverse SepCysS species. Investigation of the selenocysteine (Sec)- and pyrrolysine (Pyl)-utilizing traits in SepRS-utilizing archaea and bacteria revealed that the archaea carrying full-length SepCysE employ Sec and that SepRS is often found in Pyl-utilizing archaea and Chloroflexi bacteria. We discuss possible contributions of the SepRS-SepCysS system for sulfur assimilation, methanogenesis, and other metabolic processes requiring large amounts of iron-sulfur enzymes or Pyl-containing enzymes.IMPORTANCE Comprehensive analyses of all genomic and metagenomic protein sequence data in public databases revealed the distribution and evolution of an alternative cysteine-encoding system in diverse archaea and bacteria. The finding that the SepRS-SepCysS-SepCysE- and the selenocysteine-encoding systems are shared by the Euryarchaeota class I methanogens, the Crenarchaeota AK8/W8A-19 group, and an Asgard archaeon suggests that ancient archaea may have used both systems. In contrast, bacteria may have obtained the SepRS-SepCysS system from archaea. The SepRS-SepCysS system sometimes coexists with a pyrrolysine-encoding system in both archaea and bacteria. Our results provide additional bioinformatic evidence for the contribution of the SepRS-SepCysS system for sulfur assimilation and diverse metabolisms which require vast amounts of iron-sulfur enzymes and proteins. Among these biological activities, methanogenesis, methylamine metabolism, and organohalide respiration may have local and global effects on earth. Taken together, uncultured bacteria and archaea provide an expanded record of the evolution of the genetic code.",,research_article,true,研究磷酸丝氨酸（Sep）和硒代半胱氨酸（Sec）、吡咯赖氨酸（Pyl）等非标准氨基酸的生物合成系统，包含SepRS-SepCysS通路及基因分布，属于NNAA代谢通路研究。,pathway,enzymatic,yes,"phosphoserine, selenocysteine, pyrrolysine",2026-07-23 18:45:34,"Journal Article; Research Support, U.S. Gov't, Non-P.H.S.; Research Support, N.I.H., Extramural",true,yes,研究论文
10.3390/life7010010,Future of the Genetic Code.,pubmed,gce,28264473,"Life (Basel, Switzerland)",2017-Feb-28,"The methods for establishing synthetic lifeforms with rewritten genetic codes comprising non-canonical amino acids (NCAA) in addition to canonical amino acids (CAA) include proteome-wide replacement of CAA, insertion through suppression of nonsense codon, and insertion via the pyrrolysine and selenocysteine pathways. Proteome-wide reassignments of nonsense codons and sense codons are also under development. These methods enable the application of NCAAs to enrich both fundamental and applied aspects of protein chemistry and biology. Sense codon reassignment to NCAA could incur problems arising from the usage of anticodons as identity elements on tRNA, and possible misreading of NNY codons by UNN anticodons. Evidence suggests that the problem of anticodons as identity elements can be diminished or resolved through removal from the tRNA of all identity elements besides the anticodon, and the problem of misreading of NNY codons by UNN anticodon can be resolved by the retirement of both the UNN anticodon and its complementary NNA codon from the proteome in the event that a restrictive post-transcriptional modification of the UNN anticodon by host enzymes to prevent the misreading cannot be obtained.",,review,true,综述遗传密码重写策略，系统讨论非天然氨基酸的整合方法（包括终止密码子抑制、吡咯赖氨酸通路等），涵盖合成生物学中ncAA的应用框架，对数据库构建有参考价值。,gce,multiple,yes,non-canonical amino acids,2026-07-23 18:45:34,Journal Article; Review,true,no,综述
10.1186/s40793-016-0183-5,The complete genome sequence of the methanogenic archaeon ISO4-H5 provides insights into the methylotrophic lifestyle of a ruminal representative of the Methanomassiliicoccales.,pubmed,gce,27602181,Standards in genomic sciences,2016,"Methane emissions from agriculture represent around 9 % of global anthropogenic greenhouse emissions. The single largest source of this methane is animal enteric fermentation, predominantly from ruminant livestock where it is produced mainly in their fermentative forestomach (or reticulo-rumen) by a group of archaea known as methanogens. In order to reduce methane emissions from ruminants, it is necessary to understand the role of methanogenic archaea in the rumen, and to identify their distinguishing characteristics that can be used to develop methane mitigation technologies. To gain insights into the role of methylotrophic methanogens in the rumen environment, the genome of a methanogenic archaeon has been sequenced. This isolate, strain ISO4-H5, was isolated from the ovine rumen and belongs to the order Methanomassiliicoccales. Genomic analysis suggests ISO4-H5 is an obligate hydrogen-dependent methylotrophic methanogen, able to use methanol and methylamines as substrates for methanogenesis. Like other organisms within this order, ISO4-H5 does not possess genes required for the first six steps of hydrogenotrophic methanogenesis. Comparison between the genomes of different members of the order Methanomassiliicoccales revealed strong conservation in energy metabolism, particularly in genes of the methylotrophic methanogenesis pathway, as well as in the biosynthesis and use of pyrrolysine. Unlike members of Methanomassiliicoccales from human sources, ISO4-H5 does not contain the genes required for production of coenzyme M, and so likely requires external coenzyme M to survive.",,research_article,true,基因组分析揭示瘤胃甲烷菌ISO4-H5中吡咯赖氨酸的生物合成与利用通路高度保守，明确涉及第22种天然氨基酸吡咯赖氨酸的代谢通路，属于NNAA范畴。,pathway,fermentation,yes,pyrrolysine,2026-07-23 18:45:34,Case Reports; Journal Article,true,yes,研究论文
10.1007/s00792-012-0482-8,Translational recoding in archaea.,pubmed,gce,23015064,Extremophiles : life under extreme conditions,2012-Nov,"Translational recoding includes a group of events occurring during gene translation, namely stop codon readthrough, programmed ±1 frameshifting, and ribosome bypassing, which have been found in organisms from all domains of life. They serve to regulate protein expression at translational level and represent a relatively less known exception to the traditional central 'dogma' of biology that information flows as DNA→RNA→protein and that it is stored in a co-linear way between the 5'→3' of nucleic acids and N→C-terminal of polypeptides. In archaea, in which translational recoding regulates the decoding of the 21st and the 22nd amino acids selenocysteine and pyrrolysine, respectively, only one case of programmed -1 frameshifting has been reported so far and further examples, although promising, have not been confirmed yet. We here summarize the current state-of-the-art of this field that, especially in archaea, has relevant implications for the physiology of life in extreme environments and for the origin of life.",,review,true,综述古菌中硒代半胱氨酸和吡咯赖氨酸的翻译重编码机制，涉及第21/22种氨基酸的遗传整合，属于GCE核心内容，对数据库有参考价值。,gce,unclear,unclear,"selenocysteine, pyrrolysine",2026-07-23 18:45:34,"Journal Article; Research Support, Non-U.S. Gov't; Review",true,no,综述
10.1016/b978-0-12-385112-3.00008-1,Assay of methylotrophic methyltransferases from methanogenic archaea.,pubmed,gce,21402214,Methods in enzymology,2011,"The family Methanosarcinaceae has an expanded repertoire of growth substrates relative to most other methanogenic archaea. Various methylamines, methylated thiols, and methanol can serve as precursors to both methane and carbon dioxide. These compounds are mobilized into metabolism by methyltransferases that use the growth substrate to methylate a cognate corrinoid protein, which in turn is used as a substrate by a second methyltransferase to methylate Coenzyme M (CoM), forming methyl-SCoM, the precursor to both methane and carbon dioxide. Orthologs of the methyltransferases, as well as the small corrinoid proteins, are found in many archaeal and bacterial genomes. Some of these are homologs of the methylamine methyltransferases predicted to require pyrrolysine, an atypical genetically encoded amino acid, for synthesis. As a resource for the study of these sizable families of proteins, we describe here techniques our laboratories have used for the study of methanogen corrinoid-dependent methyltransferases, focusing especially on isolation and assay techniques useful for various activities of components of the methylamine- and methylthiol-dependent CoM methyltransferase systems.",,research_article,true,明确提及吡咯赖氨酸（pyrrolysine）作为第22种遗传编码氨基酸，并研究其依赖的甲基转移酶系统，涉及该NNAA相关的生物合成通路和酶功能分析。,pathway,enzymatic,yes,pyrrolysine,2026-07-23 18:45:34,"Journal Article; Research Support, N.I.H., Extramural; Research Support, U.S. Gov't, Non-P.H.S.",true,yes,研究论文
10.3109/10409231003786094,Dual functions of codons in the genetic code.,pubmed,gce,20446809,Critical reviews in biochemistry and molecular biology,2010-Aug,"The discovery of the genetic code provided one of the basic foundations of modern molecular biology. Most organisms use the same genetic language, but there are also well-documented variations representing codon reassignments within specific groups of organisms (such as ciliates and yeast) or organelles (such as plastids and mitochondria). In addition, duality in codon function is known in the use of AUG in translation initiation and methionine insertion into internal protein positions as well as in the case of selenocysteine and pyrrolysine insertion (encoded by UGA and UAG, respectively) in competition with translation termination. Ambiguous meaning of CUG in coding for serine and leucine is also known. However, a recent study revealed that codons in any position within the open reading frame can serve a dual function and that a change in codon meaning can be achieved by availability of a specific type of RNA stem-loop structure in the 3'-untranslated region. Thus, duality of codon function is a more widely used feature of the genetic code than previously known, and this observation raises the possibility that additional recoding events and additional novel features have evolved in the genetic code.",,review,true,综述讨论硒代半胱氨酸和吡咯赖氨酸的编码机制，属于GCE核心内容，涵盖第21/22种氨基酸的整合通路，对数据库有参考价值。,gce,multiple,yes,"selenocysteine, pyrrolysine",2026-07-23 18:45:34,"Journal Article; Research Support, N.I.H., Extramural; Research Support, N.I.H., Intramural; Review",true,no,综述
10.1007/978-1-60327-853-9_9,Horizontal gene transfer and the evolution of methanogenic pathways.,pubmed,gce,19271184,"Methods in molecular biology (Clifton, N.J.)",2009,"Horizontal gene transfer (HGT) is a driving force in the evolution of metabolic pathways, allowing novel enzymatic functions that provide a selective advantage to be rapidly incorporated into an organism's physiology. Here, the role of two HGT events in the evolution of methanogenesis is described. First, the acetoclastic sub-pathway of methanogenesis is shown to have evolved via a transfer of the ackA and pta genes from a cellulolytic clostridia to a family of methanogenic archaea. Second, the system for encoding the amino acid pyrrolysine, used for the synthesis of enzymes for methanogenesis from methylamines, is shown to likely have evolved via transfer from an ancient, unknown, deeply branching organismal lineage.",,review,true,综述讨论吡咯赖氨酸编码系统的水平基因转移及其在产甲烷途径中的作用，涉及第22种天然氨基酸的遗传编码机制，对GCE数据库有参考价值。,gce,unclear,unclear,pyrrolysine,2026-07-23 18:45:34,Journal Article; Review,true,no,综述
10.1074/jbc.m807392200,"RamA, a protein required for reductive activation of corrinoid-dependent methylamine methyltransferase reactions in methanogenic archaea.",pubmed,gce,19043046,The Journal of biological chemistry,2009-Jan-23,"Archaeal methane formation from methylamines is initiated by distinct methyltransferases with specificity for monomethylamine, dimethylamine, or trimethylamine. Each methylamine methyltransferase methylates a cognate corrinoid protein, which is subsequently demethylated by a second methyltransferase to form methyl-coenzyme M, the direct methane precursor. Methylation of the corrinoid protein requires reduction of the central cobalt to the highly reducing and nucleophilic Co(I) state. RamA, a 60-kDa monomeric iron-sulfur protein, was isolated from Methanosarcina barkeri and is required for in vitro ATP-dependent reductive activation of methylamine:CoM methyl transfer from all three methylamines. In the absence of the methyltransferases, highly purified RamA was shown to mediate the ATP-dependent reductive activation of Co(II) corrinoid to the Co(I) state for the monomethylamine corrinoid protein, MtmC. The ramA gene is located near a cluster of genes required for monomethylamine methyltransferase activity, including MtbA, the methylamine-specific CoM methylase and the pyl operon required for co-translational insertion of pyrrolysine into the active site of methylamine methyltransferases. RamA possesses a C-terminal ferredoxin-like domain capable of binding two tetranuclear iron-sulfur proteins. Mutliple ramA homologs were identified in genomes of methanogenic Archaea, often encoded near methyltrophic methyltransferase genes. RamA homologs are also encoded in a diverse selection of bacterial genomes, often located near genes for corrinoid-dependent methyltransferases. These results suggest that RamA mediates reductive activation of corrinoid proteins and that it is the first functional archetype of COG3894, a family of redox proteins of unknown function.",,research_article,true,研究吡咯赖氨酸（pyrrolysine）在甲基胺甲基转移酶中的共翻译插入，涉及pyl操纵子，属于GCE范畴且明确包含NNAA的生物合成与整合机制。,gce,fermentation,yes,pyrrolysine,2026-07-23 18:45:34,"Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't; Research Support, U.S. Gov't, Non-P.H.S.",true,yes,研究论文
10.1038/sj.emboj.7601876,Critical roles for a genetic code alteration in the evolution of the genus Candida.,pubmed,gce,17932489,The EMBO journal,2007-Oct-31,"During the last 30 years, several alterations to the standard genetic code have been discovered in various bacterial and eukaryotic species. Sense and nonsense codons have been reassigned or reprogrammed to expand the genetic code to selenocysteine and pyrrolysine. These discoveries highlight unexpected flexibility in the genetic code, but do not elucidate how the organisms survived the proteome chaos generated by codon identity redefinition. In order to shed new light on this question, we have reconstructed a Candida genetic code alteration in Saccharomyces cerevisiae and used a combination of DNA microarrays, proteomics and genetics approaches to evaluate its impact on gene expression, adaptation and sexual reproduction. This genetic manipulation blocked mating, locked yeast in a diploid state, remodelled gene expression and created stress cross-protection that generated adaptive advantages under environmental challenging conditions. This study highlights unanticipated roles for codon identity redefinition during the evolution of the genus Candida, and strongly suggests that genetic code alterations create genetic barriers that speed up speciation.",,research_article,true,研究酵母中遗传密码改变（包括硒代半胱氨酸和吡咯赖氨酸的编码机制），涉及非天然氨基酸的遗传整合系统及进化影响，包含生物合成背景。,gce,fermentation,yes,"selenocysteine, pyrrolysine",2026-07-23 18:45:34,"Journal Article; Research Support, Non-U.S. Gov't",true,yes,研究论文
10.1111/j.1365-2958.2004.04130.x,"A proteomic determination of cold adaptation in the Antarctic archaeon, Methanococcoides burtonii.",pubmed,gce,15225324,Molecular microbiology,2004-Jul,"A global view of the biology of the cold-adapted archaeon Methanococcoides burtonii was achieved using proteomics. Proteins specific to growth at 4 degrees C versus T(opt) (23 degrees C) were identified by mass spectrometry using the draft genome sequence of M. burtonii. mRNA levels were determined for all genes identified by proteomics, and specific enzyme assays confirmed the protein expression results. Key aspects of cold adaptation related to transcription, protein folding and metabolism, including specific roles for RNA polymerase subunit E, a response regulator and peptidyl prolyl cis/trans isomerase. Heat shock protein DnaK was expressed during growth at T(opt), indicating that growth at 'optimal' temperatures was stressful for this cold-adapted organism. Expression of trimethylamine methyltransferase involves contiguous translation of two open reading frames, which is likely to result from incorporation of pyrrolysine at an amber stop codon. Thermal regulation in M. burtonii is achieved through complex gene expression events involving gene clusters and operons, through to protein modifications.",,research_article,true,通过蛋白质组学发现Methanococcoides burtonii中吡咯赖氨酸在琥珀终止密码子处的整合，明确提及pyrrolysine的生物合成与遗传密码扩展，属于第22种天然氨基酸但在GCE中为核心非天然氨基酸研究对象。,pathway,fermentation,yes,pyrrolysine,2026-07-23 18:45:34,"Journal Article; Research Support, Non-U.S. Gov't",true,yes,研究论文
10.1046/j.1365-2958.2003.03330.x,Aminoacyl-tRNA synthesis in archaea: different but not unique.,pubmed,gce,12694610,Molecular microbiology,2003-May,"Accurate aminoacyl-tRNA synthesis is essential for correct translation of the genetic code in all organisms. Whereas many aspects of this process are conserved, others display a surprisingly high level of divergence from the canonical Escherichia coli model system. These differences are most pronounced in archaea where novel mechanisms have recently been described for aminoacylating tRNAs with asparagine, cysteine, glutamine and lysine. Whereas these mechanisms were initially assumed to be uniquely archaeal, both the alternative asparagine and lysine pathways have subsequently been demonstrated in numerous bacteria. Similarly, studies of the means by which archaea insert the rare amino acid selenocysteine in response to UGA stop codons have helped provide a better understanding of both archaeal and eukaryal selenoprotein synthesis. Most recently a new co-translationally inserted amino acid, pyrrolysine, has been found in archaea although again there is some suggestion that it may also be present in bacteria. Thus, whereas archaea contain a preponderance of non-canonical aminoacyl-tRNA synthesis systems most are also found elsewhere albeit less frequently.",,review,true,综述古菌中非经典氨酰-tRNA合成机制，明确讨论硒代半胱氨酸和吡咯赖氨酸的插入，属于第21/22种氨基酸的GCE相关生物合成通路。,pathway,unclear,unclear,"selenocysteine, pyrrolysine",2026-07-23 18:45:34,"Journal Article; Research Support, Non-U.S. Gov't; Review",true,no,综述
10.1101/2025.08.25.25334401,Association of sedentary behavior with atrial fibrillation-related biomarkers in a population with overweight or obesity.,pubmed,gce,40909838,medRxiv : the preprint server for health sciences,2025-Aug-28,"BACKGROUND: Blood biomarkers can characterize the atrial substrate, helping to elucidate mechanisms of atrial fibrillation (AF) development. Understanding whether sedentary behavior affects AF-related biomarkers is key for future prevention strategies.
METHODS: We studied 252 participants in PREDIMED-Plus, a multicenter randomized trial in Spain for the primary prevention of cardiovascular disease. A wrist-worn accelerometer was used to measure physical activity (PA) in a week at baseline and at least once during follow-up at years 3 and 5. Blood samples were collected at each time point to measure selected cardiovascular biomarkers: propeptide of procollagen type I, high-sensitivity (hs) troponin T (hsTnT), hs C-reactive protein, 3-nitrotyrosine, and N-terminal propeptide of B-type natriuretic peptide (NT-proBNP). Sedentary time was assessed as inactive time (< 1.5 METs in waking time). Using isotemporal substitution, we analyzed the impact of replacing 30-min sedentary time per day with low-intensity PA (LPA, 1.5-3 METs), moderate to vigorous PA (MVPA, > 3 METs) and time in bed (time difference between going to bed and getting up) on log-transformed biomarkers cross-sectionally and longitudinally, using linear regression and mixed models.
RESULTS: At baseline, 252 eligible participants averaged 65 years of age (SD 4.9), and BMI 32.2 kg/m2 (SD 3.3), and 40% were female. Cross-sectionally, replacing 30-min sedentary time with LPA, MVPA, or time in bed had no significant association with biomarkers. After 5 years, replacing baseline 30-min of sedentary time per day with LPA or MVPA was associated with lower hs-TnT concentrations compared to baseline (-4%, 95% CI -8%, -1%; -2%, 95% CI -7%, 4%, respectively). Substituting 30-min sedentary time with LPA or MVPA showed nonsignificant reductions in NT-proBNP (-3%, 95% CI -11%, 5%; -8%, 95% CI -20%, 5%, respectively), but not a consistent association with other biomarkers.
CONCLUSION: In overweight/obese individuals, prolonged sedentary time, when compared to engaging in PA, was associated with unfavorable changes of hs-TnT over 5 years, but no significant impact on other AF-related biomarkers.",,,true,batch_api_error_kept,,,,,2026-07-23 18:45:34,Journal Article; Preprint,,,
10.1101/2024.12.20.629549,Dysregulation of Nitrosylation Dynamics Promotes Nitrosative Stress and Contributes to Cardiometabolic Heart Failure with Preserved Ejection Fraction.,pubmed,gce,39763741,bioRxiv : the preprint server for biology,2024-Dec-23,"BACKGROUND: Recent reports suggest increased myocardial iNOS expression leads to excessive protein s -nitrosylation, contributing to the pathophysiology of HFpEF. However, the relationship between NO bioavailability, dynamic regulation of protein s -nitrosylation by trans- and de-nitrosylases, and HFpEF pathophysiology has not been elucidated. Here, we provide novel insights into the delicate interplay between NO bioavailability and protein s -nitrosylation in HFpEF.
METHODS: Plasma nitrite, nitrosothiols (RsNO), and 3-nitrotyrosine (3-NT) were measured in HFpEF patients and in controls. Studies in WKY or ZSF1 obese rats were performed to evaluate HFpEF severity, NO signaling, and total nitroso-species (Rx(s)NO) levels. snRNA sequencing was performed to identify key genes involved in NO signaling and s -nitrosylation regulation.
RESULTS: In HFpEF patients, circulating RsNO and 3-NT were significantly elevated while nitrite, a biomarker for NO bioavailability, remained unchanged. In ZSF1 obese rats, NO bioavailability was significantly reduced while Rx(s)NO levels exhibited an age-dependent increase as HFpEF progressed. snRNA seq highlighted significant upregulation of a trans-nitrosylase, hemoglobin-beta subunit (HBb), which was corroborated in human HFpEF hearts 1 . Subsequent experiments confirmed HBb upregulation and revealed significant reductions in enzyme activity of two major de-nitrosylases, Trx2 and GSNOR in ZSF1 obese hearts. Further, elevated RxNO levels, increased HBb expression, and reduced activity of Trx2 and GSNOR were identified in the kidney and liver of the ZSF1 obese rats.
CONCLUSIONS: Our data reveal circulating markers of nitrosative stress (RsNO and 3-NT) are significantly elevated in HFpEF patients. Data from the ZSF1 obese rat model mirror the results from HFpEF patients and reveal that pathological accumulation of RxNO/nitrosative stress in HFpEF may be in part, due to the upregulation of the trans-nitrosylase, HBb, and impaired activity of the de-nitrosylases, Trx2 and GSNOR. Our data suggest that dysregulated protein nitrosylation dynamics in the heart, liver, and kidney contribute to the pathogenesis of cardiometabolic HFpEF.
TRANSLATIONAL PERSPECTIVE: Our findings describe for the first time that circulating RsNO and 3-NT are significantly upregulated in HFpEF patients suggesting systemic nitrosative stress in HFpEF, and demonstrate a profound disconnect between insufficient physiological NO signaling and pathological nitrosative stress in HFpEF, which is in stark contrast to HFrEF in which both NO bioavailability and protein s -nitrosylation are attenuated. Further, this study provides novel mechanistic insights into a critical molecular feature of HFpEF in humans and animal models: nitrosative stress arises predominantly from imbalance of trans-nitrosylases and de-nitrosylases, thereby leading to impaired NO bioavailability concomitant with increased protein s -nitrosylation. Importantly, these perturbations extend beyond the heart to the kidney and liver, suggesting HFpEF is characterized by a systemic derangement in trans- and de-nitrosylase activity and providing a unifying molecular lesion for the systemic presentation of HFpEF pathophysiology. These findings have direct clinical implications for the modulation of NO levels in the HFpEF patient, and indicate that restoring the balance between trans- and denitrosylases may be novel therapeutic targets to ameliorate disease symptoms in HFpEF patients.",,,true,batch_api_error_kept,,,,,2026-07-23 18:45:34,Journal Article; Preprint,,,
10.1101/2023.04.28.23288131,Effect of an intensive lifestyle intervention on circulating biomarkers of atrial fibrillation-related pathways among adults with metabolic syndrome.,pubmed,gce,37205544,medRxiv : the preprint server for health sciences,2023-Sep-11,"Background Lifestyles influence atrial fibrillation (AF) risk. Blood biomarkers can characterize the atrial substrate that facilitates the development of AF. Therefore, determining the effect of lifestyle interventions on blood concentrations of biomarkers of AF-related pathways could help understand AF pathophysiology and contribute to AF prevention. Methods We studied 471 participants enrolled in the PREDIMED-Plus trial, a Spanish randomized trial conducted in adults (55-75 years) with metabolic syndrome and body mass index between 27-40 kg/m2. Eligible participants were randomized 1:1 to an intensive lifestyle intervention, emphasizing physical activity, weight loss, and adherence to an energy-reduced Mediterranean diet or to a control group. Serum biomarkers [carboxy-terminal propeptide of procollagen type I (PICP), high-sensitivity troponin T (hsTnT), high-sensitivity C reactive protein (hsCRP), 3-nitrotyrosine (3-NT), and N-terminal propeptide of B-type natriuretic peptide (NT-proBNP)] were measured at baseline, 3 and 5 years after randomization. Mixed models were used to evaluate the effect of intervention on changes in biomarkers through year 5. Mediation analysis was performed to examine the proportion mediated by each component of the intervention. Results At baseline, participants' mean age was 65, 41% were female, and 50% were assigned to the intervention. After five years, mean changes in log-transformed biomarkers were -0.03 (PICP), 0.19 (hsTnT), -0.15 (hsCRP), 0.12 (3-NT), and 0.30 (NT-proBNP). Compared to the control group, participants in the intervention group experienced greater decreases in hsCRP (-16%, 95% confidence interval (CI) -28%, -1%) or smaller increases in 3-NT (-15%, 95% CI -25%, -4%) and NT-proBNP (-13%, 95% CI -25%, 0%). The intervention had minimal impact on hsTnT (-3%, 95% CI -8%, 2%) or PICP concentrations (-0%, 95% CI -9%, 9%). The effect of the intervention on hsCRP was primarily mediated by weight loss (73% and 66% at years 3 and 5). Conclusion Over five years, a dietary and lifestyle intervention for weight-loss favorably affected concentrations of hsCRP, 3-NT, and NT-proBNP, pointing to specific mechanisms in pathways linking lifestyles and AF.",,,true,batch_api_error_kept,,,,,2026-07-23 18:45:34,Preprint; Journal Article,,,
10.1101/2023.02.01.526349,RGS14 is neuroprotective against seizure-induced mitochondrial oxidative stress and pathology in hippocampus.,pubmed,gce,36778349,bioRxiv : the preprint server for biology,2023-Feb-03,"RGS14 is a complex multifunctional scaffolding protein that is highly enriched within pyramidal cells (PCs) of hippocampal area CA2. There, RGS14 suppresses glutamate-induced calcium influx and related G protein and ERK signaling in dendritic spines to restrain postsynaptic signaling and plasticity. Previous findings show that, unlike PCs of hippocampal areas CA1 and CA3, CA2 PCs are resistant to a number of neurological insults, including degeneration caused by temporal lobe epilepsy (TLE). While RGS14 is protective against peripheral injury, similar roles for RGS14 during pathological injury in hippocampus remain unexplored. Recent studies show that area CA2 modulates hippocampal excitability, generates epileptiform activity and promotes hippocampal pathology in animal models and patients with TLE. Because RGS14 suppresses CA2 excitability and signaling, we hypothesized that RGS14 would moderate seizure behavior and early hippocampal pathology following seizure activity. Using kainic acid (KA) to induce status epilepticus (KA-SE) in mice, we show loss of RGS14 (RGS14 KO) accelerated onset of limbic motor seizures and mortality compared to wild type (WT) mice, and that KA-SE upregulated RGS14 protein expression in CA2 and CA1 PCs of WT. Utilizing proteomics, we saw loss of RGS14 impacted the expression of a number of proteins at baseline and after KA-SE, many of which associated unexpectedly with mitochondrial function and oxidative stress. RGS14 was shown to localize to the mitochondria in CA2 PCs of mice and reduce mitochondrial respiration in vitro . As a readout of oxidative stress, we found RGS14 KO dramatically increased 3-nitrotyrosine levels in CA2 PCs, which was greatly exacerbated following KA-SE and correlated with a lack of superoxide dismutase 2 (SOD2) induction. Assessing for hallmarks of seizure pathology in RGS14 KO, we observed worse neuronal injury in area CA3 (but none in CA2 or CA1), and a lack of microgliosis in CA1 and CA2 compared to WT. Together, our data demonstrates a newly appreciated neuroprotective role for RGS14 against intense seizure activity in hippocampus. Our findings are consistent with a model where, after seizure, RGS14 is upregulated to support mitochondrial function and prevent oxidative stress in CA2 PCs, limit seizure onset and hippocampal neuronal injury, and promote microglial activation in hippocampus.",,,true,batch_api_error_kept,,,,,2026-07-23 18:45:34,Preprint; Journal Article,,,
